id,name,address,candidate_title,candidate_address,candidate_phone,candidate_homepage_url,candidate_price_text,candidate_price_min,candidate_price_max,candidate_price_type,candidate_difficulty,candidate_difficulty_text,candidate_avg_score,candidate_reservation_prices_text,source_url,confidence,approve_phone,approve_homepage,approve_price,approve_difficulty,approve_avg_score,review_phone,review_homepage_url,review_price_min,review_price_max,review_price_type,review_difficulty,review_avg_score,review_note,review_status,phone_status,homepage_status,price_status,difficulty_status,avg_score_status,reviewed_at,reviewer_note
gc-25f812ff383a,계룡산골프장,공주시 계룡면 아랫난댕이길 17(내흥리),계룡산골프클럽,"2025.09.08.대전 인근 공주시 계룡면 왕흥장악로 583의 파3 골프장. 2인 플레이·운전카트로 회전이 빠르고, 70m~300m급 롱홀이 섞여 드라이버/우드 연습도 가능해요. 웹 예약창은 보이지 않아 현장 접수",042-550-6841,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%84%EB%A3%A1%EC%82%B0%EA%B3%A8%ED%94%84%EC%9E%A5,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-60336c4fc30b,고성노벨컨트리클럽,고성군 회화면 회진로 567,고성노벨컨트리클럽,노벨CC(고성노벨컨트리클럽) (2026) - 경상남도 고성군 가볼만한곳,055-670-8000,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A0%EC%84%B1%EB%85%B8%EB%B2%A8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-5eecfb4b22ad,고성컨트리클럽,고성군 고성읍 월평3길 250,고성CC,경남 고성군 고성읍 월평3길 250,1666-0072,http://www.gosungcc.com/,,,,unknown,7.9,7.9/10,93,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A0%EC%84%B1%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-8fbc2ee961a0,고양컨트리클럽,경기도 고양시 덕양구 흥도로 304-23,고양컨트리클럽,경기도 고양시 덕양구 흥도로 304-23 (도내동),031-960-7700,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A0%EC%96%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-e6f654f8efb6,고창CC,전북특별자치도 고창군 심원면 애향갯벌로 70,고창CC,전북 고창군 심원면 애향갯벌로 70,063-560-7744,http://www.gochangcc.co.kr/,,,,unknown,2.6,2.6/10,90,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A0%EC%B0%BDCC%20%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-14e8979016a9,곤지암GC,경기도 광주시 도척면 도척윗로 280,곤지암 골프클럽,경기 광주시 도척면 도척윗로 280 곤지암 골프클럽,031-760-3556,https://www.konjiamgolfclub.co.kr/index.dev,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A4%EC%A7%80%EC%95%94GC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-663ebcd52f5e,골드나인cc,충북 청주시 상당구 낭성면 호정리 170-1,골드나인CC,충북 청주시 상당구 낭성면 산성로 1520-71,043-229-1000,http://www.gold-9.co.kr/,,,,unknown,2.3,2.3/10,90,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%EB%93%9C%EB%82%98%EC%9D%B8cc,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-044a801a85d5,골드레이크CC (대중제),전남 나주시 남평읍 나주호로 442-129,골드레이크CC,라운드 뒤에는 나주곰탕거리나 담양 죽녹원 코스까지 붙이기 좋습니다 위치: 전남 나주시 남평읍 나주호로 442-129 36홀 (회원제 18홀 + 대중제 18홀) 골드레이크CC는 산악 호수형 코스로 36홀 규모를 자랑하,02-563-0055,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%EB%93%9C%EB%A0%88%EC%9D%B4%ED%81%ACCC%20(%EB%8C%80%EC%A4%91%EC%A0%9C),high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-990342c1d90c,골드레이크CC (회원제),전남 나주시 남평읍 나주호로 442-129,골드레이크CC(회원제),나주호로 442-129지번우산리 2356-4,061-339-3000,,,,,unknown,,,90,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%EB%93%9C%EB%A0%88%EC%9D%B4%ED%81%ACCC%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-46caa66a0c89,골드리버CC,충남 공주시 의당면 청룡리 220-2,골드리버 컨트리클럽,,041-856-7100,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%EB%93%9C%EB%A6%AC%EB%B2%84CC,medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-254a1c054bbe,골드컨트리클럽,경기도 용인시 기흥구 기흥단지로 398,골드CC,경기 용인시 기흥구 기흥단지로 398,031-286-8111,http://www.gakorea.com/,"네이버 예약: 200,000원; 220,000원; 290,000원",200000,290000,reservation_price,4.1,4.1/10,91,"네이버 예약: 200,000원; 220,000원; 290,000원",https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%EB%93%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-b21ce78f76ca,골든베이골프&리조트,충남 태안군 근흥면 정죽리 386-1,골든베이골프&리조트,(우) 32131 충청남도 태안 근흥면 정산포로 217,041-671-8000,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%EB%93%A0%EB%B2%A0%EC%9D%B4%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8,medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-09693194d3fb,골프존카운티 경남,함안군 칠원면 운무로 470,골프존카운티 경남,경남 함안군 칠원읍 운무로 470,055-589-8888,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=49,"네이버 예약: 133,000원",133000,133000,reservation_price,4.2,4.2/10,91,"네이버 예약: 133,000원",https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EA%B2%BD%EB%82%A8,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-945ef0204a99,골프존카운티 사천,사천시 서포면 구송로 151,골프존카운티 사천,경남 사천시 서포면 구송로 151,055-851-5000,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=56,,,,unknown,,,90,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%82%AC%EC%B2%9C,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-ba3362c686e4,골프존카운티 안성H,경기도 안성시 보개면 보삼로 302,골프존카운티 안성H,경기 안성시 보개면 보삼로 302 골프존카운티 안성H,031-8056-0700,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=53,"네이버 예약: 170,000원; 220,000원",170000,220000,reservation_price,,,92,"네이버 예약: 170,000원; 220,000원",https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%95%88%EC%84%B1H,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-411771a420e7,골프존카운티 안성W,경기도 안성시 양성면 교동길 19-70,골프존카운티 안성W,경기 안성시 양성면 교동길 19-70,031-670-0500,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=2,"네이버 예약: 140,000원; 190,000원; 220,000원",140000,220000,reservation_price,,,,"네이버 예약: 140,000원; 190,000원; 220,000원",https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%95%88%EC%84%B1W,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-152613ee89f3,골프클럽Q,경기도 안성시 죽산면 장계길 20-229,골프클럽 Q,경기 안성시 죽산면 장계길 20-229,031-8046-7000,http://www.golfclubq.com,"네이버 예약: 200,000원; 220,000원; 240,000원; 250,000원",200000,250000,reservation_price,8.9,8.9/10,94,"네이버 예약: 200,000원; 220,000원; 240,000원; 250,000원",https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BDQ,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-66517960c8f8,광릉CC(비회원제),경기도 남양주시 진접읍 팔야로 280,광릉CC(비회원),"남양주시 진접읍 팔야로 280 031-528-7001 (월~일) 07:00~19:00 휴무일 : X ㅇ시설유형 : 골프장업 ㅇ부지면적(㎡) : 139,847 ㅇ총면적(㎡) : 139,847 ㅇ이용요금 : 주말4500",031-528-7001,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B4%91%EB%A6%89CC(%EB%B9%84%ED%9A%8C%EC%9B%90%EC%A0%9C),high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-73a2a3982c35,광릉CC(회원제),경기도 남양주시 진접읍 팔야로 280,광릉CC(회원제),,031-528-7001,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B4%91%EB%A6%89CC(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-e87bc5cc22aa,광양CC,전남 광양시 가야로 223,광양컨트리클럽,전남 광양시 가야로 223,061-817-0707,http://www.gygc.kr,,,,unknown,3.7,3.7/10,91,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B4%91%EC%96%91CC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-7be0893151f7,광주CC,전남 곡성군 옥과면 입면로 455,광주CC,전남 곡성군 옥과면 합강리 410-10,061-339-7100,http://www.kjcc.co.kr/,,,,unknown,2.5,2.5/10,90,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B4%91%EC%A3%BCCC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-5164e33152d9,구니컨트리클럽,대구광역시 군위군 군위읍 도군로 2450,구니CC,대구 군위군 군위읍 도군로 2450,054-380-0000,http://www.gunicc.co.kr/,"네이버 예약: 100,000원",100000,100000,reservation_price,8.6,8.6/10,94,"네이버 예약: 100,000원",https://search.naver.com/search.naver?where=nexearch&query=%EA%B5%AC%EB%8B%88%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-ddc7e02567ba,구미C.C,경상북도 구미시 장천면 송백로 229,구미컨트리클럽,경상북도 구미시 장천면 송백로 229,054-470-6800,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B5%AC%EB%AF%B8C.C,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-0f218a599984,국가보훈부 88골프장,경기도 용인시 기흥구 석성로 521번길 169,open-maru.com›업체›국가보훈부88골프장,경기도 용인시 기흥구 석성로521번길 169,1811-1360,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B5%AD%EA%B0%80%EB%B3%B4%ED%9B%88%EB%B6%80%2088%EA%B3%A8%ED%94%84%EC%9E%A5%20%EB%84%A4%EC%9D%B4%EB%B2%84,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-14ba1ad9ac28,군산CC,전북특별자치도 군산시 옥서면 옥봉리 1741-1,군산CC,"골프장 · 파인파크 AT 군산파3 · 전북특별자치도 군산시 가도로 282, 279 · 063-732-0060",063-732-0060,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B5%B0%EC%82%B0CC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-81f36c789316,그랜드cc,충북 청주시 청원구 오창읍 화산리 163-2,그랜드CC,충북 청주시 청원구 오창읍 꽃화산길 51-20,043-212-7111,http://www.grandgolf.co.kr/,"네이버 예약: 140,000원; 150,000원; 155,000원",140000,155000,reservation_price,3.6,3.6/10,91,"네이버 예약: 140,000원; 150,000원; 155,000원",https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%B8%EB%9E%9C%EB%93%9Ccc,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-911caf331754,그레이스C.C,경상북도 청도군 이서면 서녁길 91,그레이스 cc,"햇살 따사로운 축복 가득한 땅에 아리따운 자태의 그레이스 컨트리클럽으로 귀하를 초대합니다. 골프장명 : 더 그레이스 컨트리클럽, 그랜드오픈 : 2007년, 주소 : 경상북도 청도군 이서면 서녁길 91 (각계리 산6-",054-370-3000,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%B8%EB%A0%88%EC%9D%B4%EC%8A%A4C.C,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-7d2ed71b8086,그린필드GC,제주특별자치도 제주시 조천읍 번영로 1040-70,그린필드GC,제주 제주시 조천읍 번영로 1040-70,064-720-7000,,"네이버 예약: 137,000원; 167,000원",137000,167000,reservation_price,6.4,6.4/10,92,"네이버 예약: 137,000원; 167,000원",https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%B8%EB%A6%B0%ED%95%84%EB%93%9CGC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-bed5fc0dc1f2,그린힐 컨트리클럽,경기도 광주시 곤지암읍 내선길 176,그린힐CC,경기 광주시 곤지암읍 내선길 176,031-799-8500,https://www.shinangolf.com/,,,,unknown,4.4,4.4/10,91,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%B8%EB%A6%B0%ED%9E%90%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-748b687096d1,글렌로스 골프클럽,경기도 용인시 처인구 포곡읍 에버랜드로 562번길 69,글렌로스골프클럽,경기 용인시 처인구 포곡읍 에버랜드로562번길 69 글렌로스골프클럽,031-320-9601,https://www.benestgolf.com,"네이버 예약: 290,000원",290000,290000,reservation_price,2.2,2.2/10,89,"네이버 예약: 290,000원",https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%80%EB%A0%8C%EB%A1%9C%EC%8A%A4%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-3f6cace5bf14,금강컨트리클럽(대중),경기도 여주시 가남읍 여주남로 541,금강컨트리클럽(대중),"바로 여주에 위치한 금강cc입니다. 넓고 시원한 페어웨이, 뛰어난 접근성, 깔끔한 클럽하우스 시설까지 갖추고 있어 개인은... 금강cc 기본정보 구분 내용 골프장명 금강컨트리클럽 운영사 (주)금강레저 위치 경기도 여",,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%88%EA%B0%95%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%EB%8C%80%EC%A4%91),medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-8a797fe2213a,금강컨트리클럽(회원),경기도 여주시 가남읍 여주남로 541,금강컨트리클럽(회원),오늘은 실제 상담하면서 가장 많이 물어보시는 내용 중심으로 금강CC 회원권가격 / 회원구성 / 이용요금 / 회원권매수 포인트 / 회원권매도 흐름까지 한 번에 정리해드리겠습니다. 금강CC 기본정보 금강컨트리클럽 운영사,,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%88%EA%B0%95%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%ED%9A%8C%EC%9B%90),medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-6d34f609ed90,금과골프장,전북특별자치도 순창군 금과면 담순로 716,금과골프장,전북 순창군 금과면 담순로 716,063-652-4828,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%88%EA%B3%BC%EA%B3%A8%ED%94%84%EC%9E%A5,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-c9369c96907d,금실대덕밸리CC,대전 유성구 테크노중앙로 210(용산동 676번지),금실대덕밸리CC,대전 유성구 테크노중앙로 210,042-250-6661,https://www.hanmircc.com/,"네이버 예약: 99,000원; 135,000원",99000,135000,reservation_price,5.4,5.4/10,92,"네이버 예약: 99,000원; 135,000원",https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%88%EC%8B%A4%EB%8C%80%EB%8D%95%EB%B0%B8%EB%A6%ACCC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
